livestream_id,dj_id,date,total_viewers,avg_view_duration_minutes,music_source,is_treatment_group,is_commercial_user,follower_count_at_stream
LS_4462_DJ_10,DJ_10,2025-05-31,10105,31.38118071385739,Copyrighted,True,True,110878
LS_4463_DJ_11,DJ_11,2025-05-31,9532,28.393642301558117,Copyrighted,True,False,207982
LS_4464_DJ_12,DJ_12,2025-05-31,9421,29.632203832302636,Copyrighted,True,False,454260
LS_4465_DJ_16,DJ_16,2025-05-31,9035,29.213280014720272,Copyrighted,True,False,169899
LS_4466_DJ_17,DJ_17,2025-05-31,10652,28.219670075821103,Copyrighted,True,False,454036
LS_4467_DJ_18,DJ_18,2025-05-31,9668,32.99903244771773,Copyrighted,True,False,329767
LS_4468_DJ_19,DJ_19,2025-05-31,9273,32.15927049555846,Copyrighted,True,False,479950
LS_4469_DJ_19,DJ_19,2025-05-31,9902,33.44143417623696,Copyrighted,True,False,479950
LS_4470_DJ_19,DJ_19,2025-05-31,10437,31.329761565088575,Copyrighted,True,False,479950
LS_4471_DJ_19,DJ_19,2025-05-31,9529,29.108702738431774,Copyrighted,True,False,479950
LS_4472_DJ_19,DJ_19,2025-05-31,10464,27.825420378742894,Copyrighted,True,False,479950
LS_4473_DJ_20,DJ_20,2025-05-31,9906,32.451687917778614,Copyrighted,True,False,342594
LS_4474_DJ_20,DJ_20,2025-05-31,10943,28.303994262389626,Copyrighted,True,False,342594
LS_4475_DJ_21,DJ_21,2025-05-31,9161,29.505174029029806,Copyrighted,True,True,360570
LS_4476_DJ_21,DJ_21,2025-05-31,8780,26.85833377374418,Copyrighted,True,True,360570
LS_4477_DJ_22,DJ_22,2025-05-31,10843,27.94536354497391,Copyrighted,True,False,384989
LS_4478_DJ_23,DJ_23,2025-05-31,9877,31.43612258280521,Copyrighted,True,False,420515
LS_4479_DJ_23,DJ_23,2025-05-31,9028,32.57957973178742,Copyrighted,True,False,420515
LS_4480_DJ_23,DJ_23,2025-05-31,10888,33.529786848587825,Copyrighted,True,False,420515
LS_4481_DJ_24,DJ_24,2025-05-31,10636,29.112540703335483,Copyrighted,True,False,48585
LS_4482_DJ_24,DJ_24,2025-05-31,10195,26.72651619866324,Copyrighted,True,False,48585
LS_4483_DJ_24,DJ_24,2025-05-31,10201,25.965721988512055,Copyrighted,True,False,48585
LS_4484_DJ_25,DJ_25,2025-05-31,9543,26.159774808047896,Copyrighted,True,False,376369
LS_4485_DJ_25,DJ_25,2025-05-31,11033,30.16234076373028,Copyrighted,True,False,376369
LS_4486_DJ_25,DJ_25,2025-05-31,9165,31.12582563259426,Copyrighted,True,False,376369
LS_4487_DJ_25,DJ_25,2025-05-31,10197,33.30185845685162,Copyrighted,True,False,376369
LS_4488_DJ_26,DJ_26,2025-05-31,9553,27.66627128881311,Copyrighted,True,True,69044
LS_4489_DJ_26,DJ_26,2025-05-31,10405,33.713205163802506,Copyrighted,True,True,69044
LS_4490_DJ_27,DJ_27,2025-05-31,9671,28.519383471023545,Copyrighted,True,False,440773
LS_4491_DJ_27,DJ_27,2025-05-31,10214,28.886803184411747,Copyrighted,True,False,440773
LS_4492_DJ_27,DJ_27,2025-05-31,9099,27.827773907075226,Copyrighted,True,False,440773
LS_4493_DJ_27,DJ_27,2025-05-31,8966,32.59720770551218,Copyrighted,True,False,440773
LS_4494_DJ_28,DJ_28,2025-05-31,9903,27.34616960247085,Copyrighted,True,False,447296
LS_4495_DJ_28,DJ_28,2025-05-31,9709,28.209781509030563,Copyrighted,True,False,447296
LS_4496_DJ_28,DJ_28,2025-05-31,10592,34.47067839848559,Copyrighted,True,False,447296
LS_4497_DJ_28,DJ_28,2025-05-31,9665,26.79249543429468,Copyrighted,True,False,447296
LS_4498_DJ_30,DJ_30,2025-05-31,9433,28.43248091165619,Copyrighted,True,False,7693
LS_4499_DJ_31,DJ_31,2025-05-31,10680,30.768625658141957,Copyrighted,True,True,493219
LS_4500_DJ_31,DJ_31,2025-05-31,9503,29.303338974640212,Copyrighted,True,True,493219
LS_4501_DJ_31,DJ_31,2025-05-31,10477,29.8528686510792,Copyrighted,True,True,493219
LS_4502_DJ_32,DJ_32,2025-05-31,10856,32.80353584647612,Copyrighted,True,True,362403
LS_4503_DJ_33,DJ_33,2025-05-31,9443,28.060326326413097,Copyrighted,True,False,248307
LS_4504_DJ_33,DJ_33,2025-05-31,10390,28.40178195064765,Copyrighted,True,False,248307
LS_4505_DJ_33,DJ_33,2025-05-31,10107,29.138573586898172,Copyrighted,True,False,248307
LS_4506_DJ_34,DJ_34,2025-05-31,9232,27.47134227940553,Copyrighted,True,False,205235
LS_4507_DJ_35,DJ_35,2025-05-31,10461,30.86262478536212,Copyrighted,True,False,30939
LS_4508_DJ_35,DJ_35,2025-05-31,9532,29.584366845074445,Copyrighted,True,False,30939
LS_4509_DJ_35,DJ_35,2025-05-31,9390,32.164973038697035,Copyrighted,True,False,30939
LS_4510_DJ_35,DJ_35,2025-05-31,10211,31.185099419131205,Copyrighted,True,False,30939
LS_4511_DJ_36,DJ_36,2025-05-31,11345,31.30182447850456,Copyrighted,True,False,447141
LS_4512_DJ_37,DJ_37,2025-05-31,9293,28.806155898343334,Copyrighted,True,True,441157
LS_4513_DJ_37,DJ_37,2025-05-31,9805,31.389505696893636,Copyrighted,True,True,441157
LS_4514_DJ_38,DJ_38,2025-05-31,10142,30.84040801149148,Copyrighted,True,False,157906
LS_4515_DJ_38,DJ_38,2025-05-31,9424,31.293039102562815,Copyrighted,True,False,157906
LS_4516_DJ_38,DJ_38,2025-05-31,9869,32.729068661313704,Copyrighted,True,False,157906
LS_4517_DJ_38,DJ_38,2025-05-31,11012,32.00604179827529,Copyrighted,True,False,157906
LS_4518_DJ_38,DJ_38,2025-05-31,10055,30.73262298234524,Copyrighted,True,False,157906
LS_4519_DJ_39,DJ_39,2025-05-31,10107,31.32646234702794,Copyrighted,True,False,23047
LS_4520_DJ_39,DJ_39,2025-05-31,11079,32.93669525501241,Copyrighted,True,False,23047
LS_4521_DJ_40,DJ_40,2025-05-31,9391,33.63405016411285,Copyrighted,True,True,293249
LS_4522_DJ_40,DJ_40,2025-05-31,9546,27.2007225213433,Copyrighted,True,True,293249
LS_4523_DJ_41,DJ_41,2025-05-31,11047,27.0223033298329,Copyrighted,True,False,80766
LS_4524_DJ_41,DJ_41,2025-05-31,9396,27.86236404914723,Copyrighted,True,False,80766
LS_4525_DJ_42,DJ_42,2025-05-31,11110,29.67847205110802,Copyrighted,True,True,413923
LS_4526_DJ_42,DJ_42,2025-05-31,10133,29.96690227050079,Copyrighted,True,True,413923
LS_4527_DJ_42,DJ_42,2025-05-31,10989,31.290893869254504,Copyrighted,True,True,413923
LS_4528_DJ_43,DJ_43,2025-05-31,9730,30.284935741136966,Copyrighted,True,False,420192
LS_4529_DJ_44,DJ_44,2025-05-31,9922,34.50167259370566,Copyrighted,True,False,49262
LS_4530_DJ_44,DJ_44,2025-05-31,9656,32.50150167310029,Copyrighted,True,False,49262
LS_4531_DJ_45,DJ_45,2025-05-31,9443,27.811648457194856,Copyrighted,True,False,392261
LS_4532_DJ_47,DJ_47,2025-05-31,9852,26.458331651265624,Copyrighted,True,False,166152
LS_4533_DJ_47,DJ_47,2025-05-31,9670,31.13326210260323,Copyrighted,True,False,166152
LS_4534_DJ_49,DJ_49,2025-05-31,11123,31.183339378099266,Copyrighted,True,True,465058
LS_4535_DJ_49,DJ_49,2025-05-31,10358,30.38767228663097,Copyrighted,True,True,465058
LS_4536_DJ_49,DJ_49,2025-05-31,10887,32.18862278568125,Copyrighted,True,True,465058
LS_4537_DJ_51,DJ_51,2025-05-31,9485,32.14211431356956,Original,False,False,142848
LS_4538_DJ_51,DJ_51,2025-05-31,9782,32.9533425903096,Original,False,False,142848
LS_4539_DJ_53,DJ_53,2025-05-31,10525,27.36538594829538,Licensed,False,False,132948
LS_4540_DJ_53,DJ_53,2025-05-31,10993,32.08405863093197,Original,False,False,132948
LS_4541_DJ_53,DJ_53,2025-05-31,11148,30.119506863217442,Licensed,False,False,132948
LS_4542_DJ_56,DJ_56,2025-05-31,9116,30.614263273094167,Original,False,True,456269
LS_4543_DJ_57,DJ_57,2025-05-31,11205,32.439350762894264,Original,False,True,26959
LS_4544_DJ_58,DJ_58,2025-05-31,10182,29.408344461897666,Licensed,False,True,141602
LS_4545_DJ_58,DJ_58,2025-05-31,10079,31.45332429683909,Licensed,False,True,141602
LS_4546_DJ_59,DJ_59,2025-05-31,10306,32.28741992766955,Licensed,False,False,230928
LS_4547_DJ_59,DJ_59,2025-05-31,10151,31.79243362759484,Licensed,False,False,230928
LS_4548_DJ_61,DJ_61,2025-05-31,9149,27.416817432718766,Licensed,False,False,270892
LS_4549_DJ_61,DJ_61,2025-05-31,9430,31.164597237656984,Licensed,False,False,270892
LS_4550_DJ_62,DJ_62,2025-05-31,10183,34.113508393890804,Original,False,False,233576
LS_4551_DJ_63,DJ_63,2025-05-31,10644,28.134516761003525,Licensed,False,False,496314
LS_4552_DJ_63,DJ_63,2025-05-31,9989,31.82591078037682,Licensed,False,False,496314
LS_4553_DJ_66,DJ_66,2025-05-31,10760,33.72071126482803,Licensed,False,True,464415
LS_4554_DJ_67,DJ_67,2025-05-31,10241,30.552492460334236,Licensed,False,False,170838
LS_4555_DJ_68,DJ_68,2025-05-31,9453,29.493486724122736,Licensed,False,True,340674
LS_4556_DJ_68,DJ_68,2025-05-31,8866,30.903119232112548,Licensed,False,True,340674
LS_4557_DJ_68,DJ_68,2025-05-31,9011,30.226830392602377,Original,False,True,340674
LS_4558_DJ_68,DJ_68,2025-05-31,9698,33.005063658499715,Original,False,True,340674
LS_4559_DJ_69,DJ_69,2025-05-31,10016,25.841245543292885,Licensed,False,False,360701
LS_4560_DJ_70,DJ_70,2025-05-31,9132,33.409397597804734,Licensed,False,False,66087
LS_4561_DJ_71,DJ_71,2025-05-31,10658,28.93457711704159,Licensed,False,True,494055
LS_4562_DJ_71,DJ_71,2025-05-31,9930,27.78040273327005,Licensed,False,True,494055
LS_4563_DJ_72,DJ_72,2025-05-31,10196,33.23553203651179,Licensed,False,True,73840
LS_4564_DJ_72,DJ_72,2025-05-31,10215,28.02347058957104,Licensed,False,True,73840
LS_4565_DJ_72,DJ_72,2025-05-31,10511,26.905370161088406,Original,False,True,73840
LS_4566_DJ_73,DJ_73,2025-05-31,10918,30.86272478537429,Original,False,False,123451
LS_4567_DJ_73,DJ_73,2025-05-31,10105,33.960641312622506,Licensed,False,False,123451
LS_4568_DJ_74,DJ_74,2025-05-31,10728,29.920516585707865,Licensed,False,False,452600
LS_4569_DJ_74,DJ_74,2025-05-31,11006,28.244530884097806,Original,False,False,452600
LS_4570_DJ_74,DJ_74,2025-05-31,8999,33.194868374508744,Original,False,False,452600
LS_4571_DJ_76,DJ_76,2025-05-31,10566,31.03805769498557,Original,False,False,444792
LS_4572_DJ_76,DJ_76,2025-05-31,9501,32.44639718565878,Licensed,False,False,444792
LS_4573_DJ_76,DJ_76,2025-05-31,9529,30.90504158581622,Original,False,False,444792
LS_4574_DJ_76,DJ_76,2025-05-31,9499,29.28211947913688,Licensed,False,False,444792
LS_4575_DJ_77,DJ_77,2025-05-31,10904,30.4273615317882,Licensed,False,True,44353
LS_4576_DJ_79,DJ_79,2025-05-31,10265,30.367323777340612,Original,False,True,219283
LS_4577_DJ_80,DJ_80,2025-05-31,10324,30.47562361069926,Original,False,False,319877
LS_4578_DJ_80,DJ_80,2025-05-31,9950,27.88944363883509,Licensed,False,False,319877
LS_4579_DJ_81,DJ_81,2025-05-31,8752,32.62202763116,Original,False,False,70318
LS_4580_DJ_83,DJ_83,2025-05-31,10797,27.45828341657868,Licensed,False,True,487690
LS_4581_DJ_84,DJ_84,2025-05-31,9993,31.604895777070812,Original,False,False,421880
LS_4582_DJ_84,DJ_84,2025-05-31,10888,32.68935484896534,Licensed,False,False,421880
LS_4583_DJ_84,DJ_84,2025-05-31,8613,26.675199562279463,Original,False,False,421880
LS_4584_DJ_85,DJ_85,2025-05-31,9884,30.613855327732193,Original,False,False,72172
LS_4585_DJ_85,DJ_85,2025-05-31,9987,28.605228346374208,Licensed,False,False,72172
LS_4586_DJ_85,DJ_85,2025-05-31,9781,32.105791684288576,Licensed,False,False,72172
LS_4587_DJ_85,DJ_85,2025-05-31,9365,26.990317910350797,Original,False,False,72172
LS_4588_DJ_87,DJ_87,2025-05-31,10865,29.671376065759198,Licensed,False,False,261951
LS_4589_DJ_88,DJ_88,2025-05-31,9122,32.988410785256534,Original,False,False,98264
LS_4590_DJ_89,DJ_89,2025-05-31,9983,31.902236180456686,Original,False,False,251458
LS_4591_DJ_90,DJ_90,2025-05-31,10500,28.3317200788775,Licensed,False,True,293880
LS_4592_DJ_90,DJ_90,2025-05-31,10125,31.076745188205773,Original,False,True,293880
LS_4593_DJ_91,DJ_91,2025-05-31,9219,28.111960927018654,Original,False,False,230281
LS_4594_DJ_95,DJ_95,2025-05-31,8740,28.017451722676746,Licensed,False,False,357228
LS_4595_DJ_95,DJ_95,2025-05-31,10019,28.327371878966645,Original,False,False,357228
LS_4596_DJ_95,DJ_95,2025-05-31,10023,30.313931351269414,Licensed,False,False,357228
LS_4597_DJ_95,DJ_95,2025-05-31,10825,29.78356552037988,Licensed,False,False,357228
LS_4598_DJ_96,DJ_96,2025-05-31,9134,27.22619249848088,Original,False,False,436839
LS_4599_DJ_96,DJ_96,2025-05-31,9859,30.72160292808006,Licensed,False,False,436839
LS_4600_DJ_96,DJ_96,2025-05-31,9689,32.80084732356471,Licensed,False,False,436839
LS_4601_DJ_98,DJ_98,2025-05-31,11109,31.042024488763193,Licensed,False,True,322824
LS_4602_DJ_99,DJ_99,2025-05-31,9530,30.758318418949077,Original,False,True,262426
LS_4603_DJ_99,DJ_99,2025-05-31,8840,29.00212651375789,Original,False,True,262426
LS_4604_DJ_99,DJ_99,2025-05-31,10260,27.005270925243888,Licensed,False,True,262426
LS_4605_DJ_0,DJ_0,2025-06-01,10740,27.688222895461116,Copyrighted,True,False,250310
LS_4606_DJ_1,DJ_1,2025-06-01,9391,31.09188767589949,Copyrighted,True,False,55015
LS_4607_DJ_1,DJ_1,2025-06-01,9886,31.215911086336526,Copyrighted,True,False,55015
LS_4608_DJ_1,DJ_1,2025-06-01,11265,31.380276054563655,Copyrighted,True,False,55015
LS_4609_DJ_2,DJ_2,2025-06-01,10340,30.731182271664068,Copyrighted,True,False,253550
LS_4610_DJ_4,DJ_4,2025-06-01,9387,26.44019313293658,Copyrighted,True,True,112059
LS_4611_DJ_5,DJ_5,2025-06-01,10343,32.116397564642774,Copyrighted,True,True,190340
LS_4612_DJ_5,DJ_5,2025-06-01,10304,29.797923428668717,Copyrighted,True,True,190340
LS_4613_DJ_6,DJ_6,2025-06-01,8944,31.361752407825175,Copyrighted,True,True,115687
LS_4614_DJ_6,DJ_6,2025-06-01,10568,29.457002972931285,Copyrighted,True,True,115687
LS_4615_DJ_6,DJ_6,2025-06-01,9421,28.27418676115949,Copyrighted,True,True,115687
LS_4616_DJ_8,DJ_8,2025-06-01,10753,31.891930459783886,Copyrighted,True,False,416357
LS_4617_DJ_8,DJ_8,2025-06-01,9966,27.321641587947255,Copyrighted,True,False,416357
LS_4618_DJ_9,DJ_9,2025-06-01,10756,33.65765351700507,Copyrighted,True,False,216428
LS_4619_DJ_11,DJ_11,2025-06-01,10362,33.02822871133296,Copyrighted,True,False,207982
LS_4620_DJ_12,DJ_12,2025-06-01,10005,32.475995043184604,Copyrighted,True,False,454260
LS_4621_DJ_12,DJ_12,2025-06-01,9527,29.73538357273371,Copyrighted,True,False,454260
LS_4622_DJ_12,DJ_12,2025-06-01,10349,27.490017868722347,Copyrighted,True,False,454260
LS_4623_DJ_12,DJ_12,2025-06-01,9619,27.30269560398388,Copyrighted,True,False,454260
LS_4624_DJ_14,DJ_14,2025-06-01,11131,26.78994922650075,Copyrighted,True,True,254002
LS_4625_DJ_15,DJ_15,2025-06-01,9712,27.704882594411895,Copyrighted,True,True,255396
LS_4626_DJ_15,DJ_15,2025-06-01,9975,32.37103994070707,Copyrighted,True,True,255396
LS_4627_DJ_15,DJ_15,2025-06-01,9888,27.8262356879375,Copyrighted,True,True,255396
LS_4628_DJ_16,DJ_16,2025-06-01,10465,28.053527097438756,Copyrighted,True,False,169899
LS_4629_DJ_19,DJ_19,2025-06-01,9498,31.118597562498522,Copyrighted,True,False,479950
LS_4630_DJ_19,DJ_19,2025-06-01,9181,31.060185956835657,Copyrighted,True,False,479950
LS_4631_DJ_19,DJ_19,2025-06-01,9351,27.955229781836724,Copyrighted,True,False,479950
LS_4632_DJ_20,DJ_20,2025-06-01,10874,33.2570805985291,Copyrighted,True,False,342594
LS_4633_DJ_20,DJ_20,2025-06-01,10073,29.99565756442201,Copyrighted,True,False,342594
LS_4634_DJ_21,DJ_21,2025-06-01,10427,26.916011299183367,Copyrighted,True,True,360570
LS_4635_DJ_21,DJ_21,2025-06-01,9445,32.971307952001304,Copyrighted,True,True,360570
LS_4636_DJ_21,DJ_21,2025-06-01,10887,29.807167952086097,Copyrighted,True,True,360570
LS_4637_DJ_22,DJ_22,2025-06-01,9577,31.460858487468325,Copyrighted,True,False,384989
LS_4638_DJ_22,DJ_22,2025-06-01,10394,28.78897180861399,Copyrighted,True,False,384989
LS_4639_DJ_24,DJ_24,2025-06-01,9363,28.97747094187622,Copyrighted,True,False,48585
LS_4640_DJ_25,DJ_25,2025-06-01,9710,30.00147401611357,Copyrighted,True,False,376369
LS_4641_DJ_25,DJ_25,2025-06-01,10557,30.847668127454906,Copyrighted,True,False,376369
LS_4642_DJ_26,DJ_26,2025-06-01,9808,32.29438502657244,Copyrighted,True,True,69044
LS_4643_DJ_27,DJ_27,2025-06-01,9201,33.52522066948455,Copyrighted,True,False,440773
LS_4644_DJ_27,DJ_27,2025-06-01,8932,33.12310694880402,Copyrighted,True,False,440773
LS_4645_DJ_27,DJ_27,2025-06-01,10604,30.53085980310377,Copyrighted,True,False,440773
LS_4646_DJ_28,DJ_28,2025-06-01,9702,32.31114047998389,Copyrighted,True,False,447296
LS_4647_DJ_28,DJ_28,2025-06-01,9625,28.74134670729793,Copyrighted,True,False,447296
LS_4648_DJ_29,DJ_29,2025-06-01,10816,29.30059623436984,Copyrighted,True,True,114556
LS_4649_DJ_30,DJ_30,2025-06-01,9210,28.673168735785566,Copyrighted,True,False,7693
LS_4650_DJ_31,DJ_31,2025-06-01,9209,29.35692303023252,Copyrighted,True,True,493219
LS_4651_DJ_31,DJ_31,2025-06-01,9226,32.58838111130476,Copyrighted,True,True,493219
LS_4652_DJ_32,DJ_32,2025-06-01,10140,33.49398503452634,Copyrighted,True,True,362403
LS_4653_DJ_33,DJ_33,2025-06-01,10543,27.840197312960857,Copyrighted,True,False,248307
LS_4654_DJ_34,DJ_34,2025-06-01,8925,26.7067497837584,Copyrighted,True,False,205235
LS_4655_DJ_34,DJ_34,2025-06-01,9311,30.704940558901363,Copyrighted,True,False,205235
LS_4656_DJ_35,DJ_35,2025-06-01,10831,29.69281169039444,Copyrighted,True,False,30939
LS_4657_DJ_35,DJ_35,2025-06-01,10387,26.209430156069683,Copyrighted,True,False,30939
LS_4658_DJ_35,DJ_35,2025-06-01,10683,27.74276144358688,Copyrighted,True,False,30939
LS_4659_DJ_35,DJ_35,2025-06-01,10868,30.799312833016316,Copyrighted,True,False,30939
LS_4660_DJ_37,DJ_37,2025-06-01,9257,31.474920143364855,Copyrighted,True,True,441157
LS_4661_DJ_38,DJ_38,2025-06-01,9970,33.614486894215034,Copyrighted,True,False,157906
LS_4662_DJ_38,DJ_38,2025-06-01,10485,29.17920963865181,Copyrighted,True,False,157906
LS_4663_DJ_39,DJ_39,2025-06-01,11049,29.115125423426342,Copyrighted,True,False,23047
LS_4664_DJ_40,DJ_40,2025-06-01,9616,28.814628871275787,Copyrighted,True,True,293249
LS_4665_DJ_40,DJ_40,2025-06-01,8895,30.926146253456576,Copyrighted,True,True,293249
LS_4666_DJ_41,DJ_41,2025-06-01,9093,27.80388105117015,Copyrighted,True,False,80766
LS_4667_DJ_41,DJ_41,2025-06-01,10769,32.613525451964264,Copyrighted,True,False,80766
LS_4668_DJ_42,DJ_42,2025-06-01,9942,31.6183569317833,Copyrighted,True,True,413923
LS_4669_DJ_42,DJ_42,2025-06-01,8926,30.62537503256382,Copyrighted,True,True,413923
LS_4670_DJ_42,DJ_42,2025-06-01,9438,32.94236644068506,Copyrighted,True,True,413923
LS_4671_DJ_42,DJ_42,2025-06-01,10499,27.64743469647775,Copyrighted,True,True,413923
LS_4672_DJ_42,DJ_42,2025-06-01,9881,29.499724086360832,Copyrighted,True,True,413923
LS_4673_DJ_43,DJ_43,2025-06-01,9133,32.66282392099486,Copyrighted,True,False,420192
LS_4674_DJ_43,DJ_43,2025-06-01,9055,28.368086192063313,Copyrighted,True,False,420192
LS_4675_DJ_44,DJ_44,2025-06-01,9513,29.6457107186923,Copyrighted,True,False,49262
LS_4676_DJ_46,DJ_46,2025-06-01,9024,32.01654011016964,Copyrighted,True,False,290920
LS_4677_DJ_46,DJ_46,2025-06-01,9958,30.975599515676674,Copyrighted,True,False,290920
LS_4678_DJ_46,DJ_46,2025-06-01,8998,33.078349315361024,Copyrighted,True,False,290920
LS_4679_DJ_48,DJ_48,2025-06-01,10682,32.21349428811888,Copyrighted,True,False,133376
LS_4680_DJ_48,DJ_48,2025-06-01,9925,31.826036801812158,Copyrighted,True,False,133376
LS_4681_DJ_48,DJ_48,2025-06-01,9388,26.416158844576593,Copyrighted,True,False,133376
LS_4682_DJ_49,DJ_49,2025-06-01,9302,30.571247716041956,Copyrighted,True,True,465058
LS_4683_DJ_50,DJ_50,2025-06-01,8965,28.893108862807754,Original,False,False,459589
LS_4684_DJ_50,DJ_50,2025-06-01,9376,30.656762079522906,Licensed,False,False,459589
LS_4685_DJ_51,DJ_51,2025-06-01,9148,34.29006091217197,Original,False,False,142848
LS_4686_DJ_51,DJ_51,2025-06-01,10516,29.730561136741677,Original,False,False,142848
LS_4687_DJ_51,DJ_51,2025-06-01,11039,29.70467012279222,Licensed,False,False,142848
LS_4688_DJ_52,DJ_52,2025-06-01,10692,26.713401243085478,Licensed,False,False,97787
LS_4689_DJ_53,DJ_53,2025-06-01,10300,29.695715291636255,Original,False,False,132948
LS_4690_DJ_54,DJ_54,2025-06-01,10694,29.915443316209647,Original,False,False,60016
LS_4691_DJ_54,DJ_54,2025-06-01,9008,34.0358049380872,Licensed,False,False,60016
LS_4692_DJ_55,DJ_55,2025-06-01,8662,32.15070915106902,Licensed,False,False,407690
LS_4693_DJ_55,DJ_55,2025-06-01,9782,29.076256001158768,Original,False,False,407690
LS_4694_DJ_57,DJ_57,2025-06-01,10185,30.49660593850066,Licensed,False,True,26959
LS_4695_DJ_58,DJ_58,2025-06-01,10459,29.3814748815988,Licensed,False,True,141602
LS_4696_DJ_60,DJ_60,2025-06-01,10316,31.77362898347903,Licensed,False,False,386245
LS_4697_DJ_60,DJ_60,2025-06-01,9031,28.85190970239665,Original,False,False,386245
LS_4698_DJ_60,DJ_60,2025-06-01,10529,33.35243556275758,Licensed,False,False,386245
LS_4699_DJ_62,DJ_62,2025-06-01,10436,30.239721931817645,Original,False,False,233576
LS_4700_DJ_63,DJ_63,2025-06-01,10875,29.73511551423027,Licensed,False,False,496314
LS_4701_DJ_63,DJ_63,2025-06-01,10197,28.13434524458602,Original,False,False,496314
LS_4702_DJ_65,DJ_65,2025-06-01,10391,28.98961823216718,Original,False,False,394803
LS_4703_DJ_65,DJ_65,2025-06-01,10462,28.036578730561196,Original,False,False,394803
LS_4704_DJ_66,DJ_66,2025-06-01,9600,30.521301051573555,Original,False,True,464415
LS_4705_DJ_66,DJ_66,2025-06-01,10931,27.47645708068845,Original,False,True,464415
LS_4706_DJ_67,DJ_67,2025-06-01,10102,33.26379049940416,Original,False,False,170838
LS_4707_DJ_67,DJ_67,2025-06-01,10034,30.884990932108334,Original,False,False,170838
LS_4708_DJ_68,DJ_68,2025-06-01,8989,28.61132484774493,Original,False,True,340674
LS_4709_DJ_69,DJ_69,2025-06-01,10863,29.291627267547522,Original,False,False,360701
LS_4710_DJ_69,DJ_69,2025-06-01,10269,29.473532832314298,Original,False,False,360701
LS_4711_DJ_70,DJ_70,2025-06-01,9265,27.803814677210916,Licensed,False,False,66087
LS_4712_DJ_70,DJ_70,2025-06-01,9508,28.591629817675468,Original,False,False,66087
LS_4713_DJ_70,DJ_70,2025-06-01,10035,29.65129609724485,Licensed,False,False,66087
LS_4714_DJ_71,DJ_71,2025-06-01,8997,28.689221719573954,Original,False,True,494055
LS_4715_DJ_72,DJ_72,2025-06-01,10832,31.68366658057125,Original,False,True,73840
LS_4716_DJ_73,DJ_73,2025-06-01,10490,28.859399540515735,Original,False,False,123451
LS_4717_DJ_74,DJ_74,2025-06-01,10094,28.09247427739304,Original,False,False,452600
LS_4718_DJ_75,DJ_75,2025-06-01,10609,33.72179853873897,Licensed,False,False,318149
LS_4719_DJ_76,DJ_76,2025-06-01,9710,29.35970742288287,Original,False,False,444792
LS_4720_DJ_76,DJ_76,2025-06-01,9541,28.85754112464028,Original,False,False,444792
LS_4721_DJ_78,DJ_78,2025-06-01,9596,32.09679154266927,Original,False,False,198075
LS_4722_DJ_78,DJ_78,2025-06-01,10493,30.252049712267336,Licensed,False,False,198075
LS_4723_DJ_79,DJ_79,2025-06-01,11002,32.73448969512749,Licensed,False,True,219283
LS_4724_DJ_80,DJ_80,2025-06-01,10770,27.223433142005685,Licensed,False,False,319877
LS_4725_DJ_81,DJ_81,2025-06-01,9953,30.844736338242434,Original,False,False,70318
LS_4726_DJ_81,DJ_81,2025-06-01,9880,31.414028296623254,Licensed,False,False,70318
LS_4727_DJ_81,DJ_81,2025-06-01,9455,28.726313948748288,Licensed,False,False,70318
LS_4728_DJ_82,DJ_82,2025-06-01,11021,31.54653921098852,Original,False,False,246025
LS_4729_DJ_82,DJ_82,2025-06-01,9095,28.584050225803967,Original,False,False,246025
LS_4730_DJ_84,DJ_84,2025-06-01,9464,31.505118060919866,Original,False,False,421880
LS_4731_DJ_84,DJ_84,2025-06-01,9267,28.126323601953246,Licensed,False,False,421880
LS_4732_DJ_85,DJ_85,2025-06-01,9376,28.83549285483112,Original,False,False,72172
LS_4733_DJ_85,DJ_85,2025-06-01,10461,30.2401636940556,Licensed,False,False,72172
LS_4734_DJ_85,DJ_85,2025-06-01,9535,33.00335165648991,Original,False,False,72172
LS_4735_DJ_86,DJ_86,2025-06-01,9711,29.67682431221281,Original,False,False,221688
LS_4736_DJ_87,DJ_87,2025-06-01,10524,29.17569119661902,Licensed,False,False,261951
LS_4737_DJ_87,DJ_87,2025-06-01,9772,30.171578244426566,Licensed,False,False,261951
LS_4738_DJ_87,DJ_87,2025-06-01,10331,27.515224429082405,Licensed,False,False,261951
LS_4739_DJ_87,DJ_87,2025-06-01,10339,29.646732609085515,Original,False,False,261951
LS_4740_DJ_88,DJ_88,2025-06-01,9019,28.046972405259098,Licensed,False,False,98264
LS_4741_DJ_89,DJ_89,2025-06-01,9531,31.538179426442074,Licensed,False,False,251458
LS_4742_DJ_89,DJ_89,2025-06-01,10846,28.12302459245384,Licensed,False,False,251458
LS_4743_DJ_89,DJ_89,2025-06-01,11080,31.610001539397324,Original,False,False,251458
LS_4744_DJ_90,DJ_90,2025-06-01,10329,26.887202604539734,Licensed,False,True,293880
LS_4745_DJ_90,DJ_90,2025-06-01,9376,30.774981609559795,Licensed,False,True,293880
LS_4746_DJ_90,DJ_90,2025-06-01,9712,29.121818435521003,Licensed,False,True,293880
LS_4747_DJ_91,DJ_91,2025-06-01,9645,31.492709271891055,Licensed,False,False,230281
